db_name,table_schema,table_name,table_comment,column_position,column_name,data_type,is_nullable,column_default,column_comment,constraint_type,constraint_name
visary_webapi_db,Data,SiteCashFlowCalculation,,38,ParkingSalesArea,float8,YES,,,,
visary_webapi_db,Data,SiteCashFlowCalculation,,39,InstallmentEscrowIncome,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowCalculation,,40,MortgageEscrowIncome,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowCalculation,,41,OtherEscrowIncome,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowCalculation,,42,NetCashFlow,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowCalculation,,43,NPV,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowCalculation,,44,Profitability,float8,YES,,,,
visary_webapi_db,Data,SiteCashFlowCalculation,,45,LLCR,float8,YES,,,,
visary_webapi_db,Data,SiteCashFlowCalculation,,46,TotalCostCreditRatio,float8,YES,,,,
visary_webapi_db,Data,SiteCashFlowCalculation,,47,LendingYears,float8,YES,,,,
visary_webapi_db,Data,SiteCashFlowCalculation,,48,NPVDiscountRate,float8,YES,,,,
visary_webapi_db,Data,SiteCashFlowCalculation,,49,Hidden,bool,NO,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,1,ID,int4,NO,,,PRIMARY KEY,PK_SiteCashFlowSummary
visary_webapi_db,Data,SiteCashFlowSummary,,2,Title,text,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,3,BaseModelID,int4,YES,,,FOREIGN KEY,FK_SiteCashFlowSummary_SiteCashFlow_BaseModelID
visary_webapi_db,Data,SiteCashFlowSummary,,4,StressPriceModelID,int4,YES,,,FOREIGN KEY,FK_SiteCashFlowSummary_SiteCashFlow_StressPriceModelID
visary_webapi_db,Data,SiteCashFlowSummary,,5,ProjectCashFlowID,int4,YES,,,FOREIGN KEY,FK_SiteCashFlowSummary_ProjectCashFlow_ProjectCashFlowID
visary_webapi_db,Data,SiteCashFlowSummary,,6,SiteID,int4,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,7,StressCostModelID,int4,YES,,,FOREIGN KEY,FK_SiteCashFlowSummary_SiteCashFlow_StressCostModelID
visary_webapi_db,Data,SiteCashFlowSummary,,8,TotalArea,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,9,DSCR,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,10,StressPriceDSCRDiscount,float8,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,11,CreditRest,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,12,StressPriceCreditRest,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,13,StressCostCreditRest,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,14,ProjectBudget,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,15,ClientAttachments,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,16,ClientTotal,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,17,ClientArea,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,18,ClientBuilding,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,19,ClientOperational,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,20,ClientRisk,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,21,BankTotal,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,22,BankArea,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,23,BankBuilding,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,24,BankOperational,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,25,BankRisk,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,26,UsableArea,float8,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,27,IncomeMarketCost,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,28,ProfitMarketCost,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,29,TotalMarketCost,numeric,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,30,ControlPercent,float8,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,31,StressCostDSCRDiscount,float8,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,32,StressPriceDiscount,float8,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,33,StressCostDiscount,float8,YES,,,,
visary_webapi_db,Data,SiteCashFlowSummary,,34,Hidden,bool,NO,,,,
visary_webapi_db,Data,SiteRatesPrices,,1,ID,int4,NO,,,PRIMARY KEY,PK_SiteRatesPrices
visary_webapi_db,Data,SiteRatesPrices,,2,SiteID,int4,NO,,,,
visary_webapi_db,Data,SiteRatesPrices,,3,Title,text,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,4,ProjectID,int4,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,5,AnalysisDate,date,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,6,CommissioningPeriod,date,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,7,AuthorID,int4,YES,,,FOREIGN KEY,FK_SiteRatesPrices_User_AuthorID
visary_webapi_db,Data,SiteRatesPrices,,8,EstimatedResidentialCostStart,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,9,EstimatedResidentialCostCommissioning,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,10,EstimatedResidentialCostFinish,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,11,Indexing,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,12,EstimatedNonResidentialCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,13,EstimatedOtherNonresidentialCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,14,EstimatedParkingCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,15,ClientResidentialCostStart,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,16,ClientResidentialCostCommissioning,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,17,ClientResidentialCostFinish,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,18,ClientOtherNonresidentialCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,19,ClientNonResidentialCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,20,ClientParkingCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,21,CompetitorResidentialCostStart,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,22,CompetitorResidentialCostCommissioning,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,23,CompetitorNonResidentialCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,24,CompetitorOtherNonresidentialCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,25,CompetitorParkingCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,26,QuartersCount,int4,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,27,DiscountQuaters,int4,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,28,DiscountLastRate,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,29,IsMain,bool,NO,,,,
visary_webapi_db,Data,SiteRatesPrices,,30,IsChanged,bool,NO,,,,
visary_webapi_db,Data,SiteRatesPrices,,31,FirstQuarterRate,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,32,IsInfaltionCalculation,bool,NO,,,,
visary_webapi_db,Data,SiteRatesPrices,,33,ProjectAuditID,int4,YES,,,FOREIGN KEY,FK_SiteRatesPrices_ProjectAudit_ProjectAuditID
visary_webapi_db,Data,SiteRatesPrices,,34,CommissioningRate,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,35,IsClientDates,bool,NO,,,,
visary_webapi_db,Data,SiteRatesPrices,,36,DocDate,date,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,37,FirstQuarterRateNonRes,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,38,FirstQuarterRateOtherNonRes,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,39,FirstQuarterRateParking,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,40,Status,int4,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,41,ApprovalDate,date,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,42,SiteAnalogID,int4,YES,,,FOREIGN KEY,FK_SiteRatesPrices_AnalogCriteria_SiteAnalogID
visary_webapi_db,Data,SiteRatesPrices,,43,CompetitorRezPriceStartID,int4,YES,,,FOREIGN KEY,FK_SiteRatesPrices_AnalogCriteria_CompetitorRezPriceStartID
visary_webapi_db,Data,SiteRatesPrices,,44,CompetitorRezPriceComisID,int4,YES,,,FOREIGN KEY,FK_SiteRatesPrices_AnalogCriteria_CompetitorRezPriceComisID
visary_webapi_db,Data,SiteRatesPrices,,45,CompetitorNonRezPriceID,int4,YES,,,FOREIGN KEY,FK_SiteRatesPrices_AnalogCriteria_CompetitorNonRezPriceID
visary_webapi_db,Data,SiteRatesPrices,,46,CompetitorOtherNonRezPriceID,int4,YES,,,FOREIGN KEY,FK_SiteRatesPrices_AnalogCriteria_CompetitorOtherNonRezPriceID
visary_webapi_db,Data,SiteRatesPrices,,47,CompetitorParkingPriceID,int4,YES,,,FOREIGN KEY,FK_SiteRatesPrices_AnalogCriteria_CompetitorParkingPriceID
visary_webapi_db,Data,SiteRatesPrices,,48,Comments,text,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,49,IsRoomModel,bool,NO,,,,
visary_webapi_db,Data,SiteRatesPrices,,50,AreaComment,text,YES,,,,
visary_webapi_db,Data,SiteRatesPrices,,51,Hidden,bool,NO,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,1,ID,int4,NO,,,FOREIGN KEY,FK_SiteRatesPricesCalculate_SiteRatesPrices_ID
visary_webapi_db,Data,SiteRatesPricesCalculate,,1,ID,int4,NO,,,PRIMARY KEY,PK_SiteRatesPricesCalculate
visary_webapi_db,Data,SiteRatesPricesCalculate,,2,CalculatedResidentialCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,3,CalculatedNonResidentialCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,4,CalculatedOtherNonResidentialCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,5,CalculatedParkingCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,6,FinalResidentialCostStart,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,7,FinalResidentialCostComis,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,8,FinalResidentialCostFinish,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,9,StartPeriod,date,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,10,StartPeriodNonRes,date,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,11,StartPeriodOtherNonRes,date,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,12,StartParking,date,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,13,ResidentialExpertiseArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,14,ResidentialPermitArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,15,NonresidentialExpertiseArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,16,NonresidentialPermitArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,17,OtherNonresidentialExpertiseArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,18,OtherNonresidentialPermitArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,19,ParkingExpertiseArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,20,ParkingPermitArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,21,FinalNonResCostStart,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,22,FinalNonResCostComis,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,23,FinalOtherNonResCostStart,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,24,FinalOtherNonResCostComis,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,25,FinalParkingCostStart,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,26,FinalParkingCostComis,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,27,QuartersCount,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,28,StartDate,date,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,29,ExplQuarter,int4,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,30,ParkingArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,31,QuartersCountOperational,int4,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,32,StartPeriodClient,date,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,33,StartPeriodNonResClient,date,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,34,StartPeriodParkingClient,date,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,35,StartPeriodOtherNonResClient,date,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,36,TotalPeriodCost,numeric,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,37,ResidentialRNSArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,38,NonResidentialRNSArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,39,OtherNonResidentialRNSArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,40,ParkingRNSArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,41,ResidentialPDArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,42,NonResidentialPDArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,43,OtherNonResidentialPDArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,44,ParkingPDArea,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,45,ResidentialAreaInCount,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,46,NonResidentialAreaInCount,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,47,OtherNonResidentialAreaInCount,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,48,ParkingAreaInCount,float8,YES,,,,
visary_webapi_db,Data,SiteRatesPricesCalculate,,49,Hidden,bool,NO,,,,
visary_webapi_db,Data,SourceDataTotals,,1,ID,int4,NO,,,PRIMARY KEY,PK_SourceDataTotals
visary_webapi_db,Data,SourceDataTotals,,2,ConstructionSiteID,int4,NO,,,,
visary_webapi_db,Data,SourceDataTotals,,3,DataSource,int4,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,4,AvgStartPriceResidental,numeric,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,5,AvgFinishPriceResidental,numeric,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,6,AvgPriceResidental,numeric,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,7,ResAvgSales,float8,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,8,AvgPriceNonResidental,numeric,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,9,NonResAvgSales,float8,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,10,AvgPriceParkingUnit,numeric,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,11,ParkingAvgSales,float8,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,12,AvgPriceOtherNonResidental,numeric,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,13,OtherNonResAvgSales,float8,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,14,ResCount,int4,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,15,NonResCount,int4,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,16,OtherNonResCount,int4,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,17,ParkingCount,int4,YES,,,,
visary_webapi_db,Data,SourceDataTotals,,18,Hidden,bool,NO,,,,
visary_webapi_db,Data,SpecialZone,,1,ID,int4,NO,,,PRIMARY KEY,PK_SpecialZone
visary_webapi_db,Data,SpecialZone,,2,Title,text,YES,,,,
visary_webapi_db,Data,SpecialZone,,3,TypeID,int4,YES,,,FOREIGN KEY,FK_SpecialZone_SpecialZoneType_TypeID
visary_webapi_db,Data,SpecialZone,,4,Restriction,text,YES,,,,
visary_webapi_db,Data,SpecialZone,,5,ZoneArea,float8,NO,,,,
visary_webapi_db,Data,SpecialZone,,6,Comment,text,YES,,,,
visary_webapi_db,Data,SpecialZone,,7,CadastralAreaID,int4,YES,,,FOREIGN KEY,FK_SpecialZone_CadastralArea_CadastralAreaID
visary_webapi_db,Data,SpecialZone,,8,Number,text,YES,,,,
visary_webapi_db,Data,SpecialZone,,9,AccountNumber,text,YES,,,,
visary_webapi_db,Data,SpecialZone,,10,Hidden,bool,NO,,,,
visary_webapi_db,Data,SpecialZoneSource,,1,ID,int4,NO,,,PRIMARY KEY,PK_SpecialZoneSource
visary_webapi_db,Data,SpecialZoneSource,,2,Title,text,YES,,,,
visary_webapi_db,Data,SpecialZoneSource,,3,TypeID,int4,YES,,,FOREIGN KEY,FK_SpecialZoneSource_DocSourceType_TypeID
visary_webapi_db,Data,SpecialZoneSource,,4,DocNumber,text,YES,,,,
visary_webapi_db,Data,SpecialZoneSource,,5,DocDate,date,YES,,,,
visary_webapi_db,Data,SpecialZoneSource,,6,Issuer,text,YES,,,,
visary_webapi_db,Data,SpecialZoneSource,,7,Hidden,bool,NO,,,,
visary_webapi_db,Data,SpecialZoneType,,1,ID,int4,NO,,,PRIMARY KEY,PK_SpecialZoneType
visary_webapi_db,Data,SpecialZoneType,,2,Code,text,YES,,,,
visary_webapi_db,Data,SpecialZoneType,,3,CurrentUserID,int4,YES,,,FOREIGN KEY,FK_SpecialZoneType_User_CurrentUserID
visary_webapi_db,Data,SpecialZoneType,,4,Version,timestamptz,YES,,,,
visary_webapi_db,Data,SpecialZoneType,,5,RestrictionTypeID,int4,YES,,,FOREIGN KEY,FK_SpecialZoneType_RightRestrictionType_RestrictionTypeID
visary_webapi_db,Data,SpecialZoneType,,6,Hidden,bool,NO,,,,
visary_webapi_db,Data,SpecialZoneType,,7,Title,varchar(255),YES,,,,
visary_webapi_db,Data,SpecialZoneType,,8,Status,int4,NO,,,,
visary_webapi_db,Data,SpecialZone_Sources,,1,ID,int4,NO,,,PRIMARY KEY,PK_SpecialZone_Sources
visary_webapi_db,Data,SpecialZone_Sources,,2,OwnerID,int4,NO,,,FOREIGN KEY,FK_SpecialZone_Sources_SpecialZone_OwnerID
visary_webapi_db,Data,SpecialZone_Sources,,3,ObjectID,int4,NO,,,FOREIGN KEY,FK_SpecialZone_Sources_SpecialZoneSource_ObjectID
visary_webapi_db,Data,StageToTemplate,,1,ID,int4,NO,,,PRIMARY KEY,PK_StageToTemplate
visary_webapi_db,Data,StageToTemplate,,2,Title,text,YES,,,,
visary_webapi_db,Data,StageToTemplate,,3,TemplateID,int4,NO,,,FOREIGN KEY,FK_StageToTemplate_SubmittedDocumentsTemplate_TemplateID
visary_webapi_db,Data,StageToTemplate,,4,SubmittedDocStage,int4,NO,,,,
visary_webapi_db,Data,StageToTemplate,,5,Hidden,bool,NO,,,,
visary_webapi_db,Data,StatusEventsMonitoring,,1,ID,int4,NO,,,PRIMARY KEY,PK_StatusEventsMonitoring
visary_webapi_db,Data,StatusEventsMonitoring,,2,Title,text,YES,,,,
visary_webapi_db,Data,StatusEventsMonitoring,,3,Code,text,YES,,,,
visary_webapi_db,Data,StatusEventsMonitoring,,4,ModifiedByID,int4,YES,,,FOREIGN KEY,FK_StatusEventsMonitoring_User_ModifiedByID
visary_webapi_db,Data,StatusEventsMonitoring,,5,ModifiedAt,timestamptz,NO,,,,
visary_webapi_db,Data,StatusEventsMonitoring,,6,Hidden,bool,NO,,,,
visary_webapi_db,Data,StatusRisk,,1,ID,int4,NO,,,PRIMARY KEY,PK_StatusRisk
visary_webapi_db,Data,StatusRisk,,2,Code,varchar(4),YES,,,,
visary_webapi_db,Data,StatusRisk,,3,CurrentUserID,int4,YES,,,FOREIGN KEY,FK_StatusRisk_User_CurrentUserID
visary_webapi_db,Data,StatusRisk,,4,Hidden,bool,NO,,,,
visary_webapi_db,Data,StatusRisk,,5,Title,varchar(255),YES,,,,
visary_webapi_db,Data,StatusRisk,,6,Status,int4,NO,,,,
visary_webapi_db,Data,StressTestResults,,1,ID,int4,NO,,,PRIMARY KEY,PK_StressTestResults
visary_webapi_db,Data,StressTestResults,,2,CashFlowCalculationID,int4,NO,,,FOREIGN KEY,FK_StressTestResults_SiteCashFlowCalculation_CashFlowCalculati~
visary_webapi_db,Data,StressTestResults,,3,DSCR,float8,NO,,,,
visary_webapi_db,Data,StressTestResults,,4,PriceDiscount,float8,NO,,,,
visary_webapi_db,Data,StressTestResults,,5,CostDiscount,float8,NO,,,,
visary_webapi_db,Data,StressTestResults,,6,NetCashFlow,numeric,YES,,,,
visary_webapi_db,Data,StressTestResults,,7,NPV,numeric,YES,,,,
visary_webapi_db,Data,StressTestResults,,8,Profitability,float8,YES,,,,
visary_webapi_db,Data,StressTestResults,,9,LLCR,float8,YES,,,,
visary_webapi_db,Data,StressTestResults,,10,TotalCostCreditRatio,float8,YES,,,,
visary_webapi_db,Data,StressTestResults,,11,LendingYears,float8,YES,,,,
visary_webapi_db,Data,StressTestResults,,12,Hidden,bool,NO,,,,
visary_webapi_db,Data,StressTestResultsV2,,1,ID,int4,NO,,,PRIMARY KEY,PK_StressTestResultsV2
visary_webapi_db,Data,StressTestResultsV2,,2,CashFlowCalculationID,int4,NO,,,FOREIGN KEY,FK_StressTestResultsV2_CashFlowCalculation_CashFlowCalculation~
visary_webapi_db,Data,StressTestResultsV2,,3,DSCR,numeric,NO,,,,
visary_webapi_db,Data,StressTestResultsV2,,4,PriceDiscount,numeric,NO,,,,
visary_webapi_db,Data,StressTestResultsV2,,5,CostDiscount,numeric,NO,,,,
visary_webapi_db,Data,StressTestResultsV2,,6,NetCashFlow,numeric,NO,,,,
visary_webapi_db,Data,StressTestResultsV2,,7,NPV,numeric,NO,,,,
visary_webapi_db,Data,StressTestResultsV2,,8,Profitability,numeric,NO,,,,
visary_webapi_db,Data,StressTestResultsV2,,9,LLCR,numeric,NO,,,,
visary_webapi_db,Data,StressTestResultsV2,,10,TotalCostCreditRatio,numeric,NO,,,,
visary_webapi_db,Data,StressTestResultsV2,,11,LendingYears,numeric,NO,,,,
visary_webapi_db,Data,StressTestResultsV2,,12,Hidden,bool,NO,,,,
visary_webapi_db,Data,StroyAnalogCriteria,,1,ID,int4,NO,,,PRIMARY KEY,PK_StroyAnalogCriteria
visary_webapi_db,Data,StroyAnalogCriteria,,2,IsTown,bool,NO,,,,
visary_webapi_db,Data,StroyAnalogCriteria,,3,IsRegion,bool,NO,,,,
visary_webapi_db,Data,StroyAnalogCriteria,,4,IsEstateClass,bool,NO,,,,
visary_webapi_db,Data,StroyAnalogCriteria,,5,IsFinishingMaterial,bool,NO,,,,
visary_webapi_db,Data,StroyAnalogCriteria,,6,IsBuildingMaterial,bool,NO,,,,
visary_webapi_db,Data,StroyAnalogCriteria,,7,IsType,bool,NO,,,,
visary_webapi_db,Data,StroyAnalogCriteria,,8,FinishPeriod_Start,date,YES,,,,
visary_webapi_db,Data,StroyAnalogCriteria,,9,FinishPeriod_End,date,YES,,,,
visary_webapi_db,Data,StroyAnalogCriteria,,10,CalculateDate,date,YES,,,,
visary_webapi_db,Data,StroyAnalogCriteria,,11,Hidden,bool,NO,,,,
visary_webapi_db,Data,StroyBalanceAudit,,1,ID,int4,NO,,,PRIMARY KEY,PK_StroyBalanceAudit
visary_webapi_db,Data,StroyBalanceAudit,,2,AuditID,int4,NO,,,FOREIGN KEY,FK_StroyBalanceAudit_ProjectAudit_AuditID
visary_webapi_db,Data,StroyBalanceAudit,,3,CompanyGroupID,int4,NO,,,FOREIGN KEY,FK_StroyBalanceAudit_CompanyGroup_CompanyGroupID
visary_webapi_db,Data,StroyBalanceAudit,,4,StroyBalance,text,YES,,,,
visary_webapi_db,Data,StroyBalanceAudit,,5,ProjectID,int4,YES,,,,
visary_webapi_db,Data,StroyBalanceAudit,,6,Hidden,bool,NO,,,,
visary_webapi_db,Data,SubjectSuspensiveCondition,,1,ID,int4,NO,,,PRIMARY KEY,PK_SubjectSuspensiveCondition
visary_webapi_db,Data,SubjectSuspensiveCondition,,2,IdentifierSubject,int4,NO,,,,
visary_webapi_db,Data,SubjectSuspensiveCondition,,3,CheckPointID,int4,YES,,,FOREIGN KEY,FK_SubjectSuspensiveCondition_CheckPoint_CheckPointID
visary_webapi_db,Data,SubjectSuspensiveCondition,,4,SubjectId,int4,YES,,,,
visary_webapi_db,Data,SubjectSuspensiveCondition,,5,OrganizationID,int4,YES,,,FOREIGN KEY,FK_SubjectSuspensiveCondition_Organization_OrganizationID
visary_webapi_db,Data,SubjectSuspensiveCondition,,6,ModifiedByID,int4,YES,,,FOREIGN KEY,FK_SubjectSuspensiveCondition_User_ModifiedByID
visary_webapi_db,Data,SubjectSuspensiveCondition,,7,ModifiedAt,timestamptz,NO,,,,
visary_webapi_db,Data,SubjectSuspensiveCondition,,8,Hidden,bool,NO,,,,
visary_webapi_db,Data,SubmittedDocuments,,1,ID,int4,NO,,,PRIMARY KEY,PK_SubmittedDocuments
visary_webapi_db,Data,SubmittedDocuments,,2,Title,text,YES,,,,
visary_webapi_db,Data,SubmittedDocuments,,3,ProjectID,int4,NO,,,,
visary_webapi_db,Data,SubmittedDocuments,,4,OrganizationID,int4,YES,,,FOREIGN KEY,FK_SubmittedDocuments_Organization_OrganizationID
visary_webapi_db,Data,SubmittedDocuments,,5,Status,int4,NO,,,,
visary_webapi_db,Data,SubmittedDocuments,,6,DocumentCount,int4,YES,,,,
visary_webapi_db,Data,SubmittedDocuments,,7,DocumentAgreeCount,int4,YES,,,,
visary_webapi_db,Data,SubmittedDocuments,,8,InWork,int4,NO,,,,
visary_webapi_db,Data,SubmittedDocuments,,9,Color,text,YES,,,,
visary_webapi_db,Data,SubmittedDocuments,,10,SubmittedDocStage,int4,NO,,,,
visary_webapi_db,Data,SubmittedDocuments,,11,ResponsibleID,int4,YES,,,FOREIGN KEY,FK_SubmittedDocuments_User_ResponsibleID
visary_webapi_db,Data,SubmittedDocuments,,12,PersonID,int4,YES,,,FOREIGN KEY,FK_SubmittedDocuments_OrganizationPerson_PersonID
visary_webapi_db,Data,SubmittedDocuments,,13,AuthorID,int4,YES,,,FOREIGN KEY,FK_SubmittedDocuments_User_AuthorID
visary_webapi_db,Data,SubmittedDocuments,,14,Created,timestamptz,YES,,,,
visary_webapi_db,Data,SubmittedDocuments,,15,Message,text,YES,,,,
visary_webapi_db,Data,SubmittedDocuments,,16,ConstructionSiteID,int4,YES,,,,
visary_webapi_db,Data,SubmittedDocuments,,17,Hidden,bool,NO,,,,
visary_webapi_db,Data,SubmittedDocuments,,18,Version,timestamptz,YES,,,,
